"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2937,613,5732,3374,5573
"GM",467,2378,12773,1988,789
"Tolerant",3495,11887,141501,31913,8586
"Vulnerable",7971,1454,40342,94485,304448
"Unclassified",7757,2157,31990,43437,521177
