"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,0,0,1,31
"GM",27,88,6,11,284
"Tolerant",0,3,40,0,6
"Vulnerable",267,16,2,228,56
"Unclassified",402,1117,636,1135,6702
