"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",287,288,3422,59,32
"GM",433,17814,360865,1034,483
"Tolerant",2688,402401,396704,2645,1594
"Vulnerable",24,638,3363,12312,766
"Unclassified",156,1511,2590,1080,56631
