"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",30743,19586,3125,3306
"Tolerant",10016,11022,7230,429
"Vulnerable",3455,5857,83913,11545
"Unclassified",8649,6444,6358,200564
