"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",44294,13379,6199,3438
"Tolerant",10727,13071,4457,1717
"Vulnerable",5436,5962,88726,5167
"Unclassified",2107,839,4932,201791
