"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",36073,11355,4441,994
"Tolerant",22915,11403,6952,1639
"Vulnerable",4418,5124,89154,1930
"Unclassified",3904,2090,4744,205106
