"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,41,252,352
"GM",0,0,0,1,12
"Tolerant",25,2,1599,2394,1449
"Vulnerable",4,3,782,27206,14196
"Unclassified",2,0,919,4249,34712
