"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",43,515,450,0,301
"GM",27,4533,1599,3,411
"Tolerant",145,1670,4800,1,689
"Vulnerable",0,0,0,8,2
"Unclassified",488,1981,1476,453,35190
