"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,1,0,4
"GM",92,7009,43765,1486,1267
"Tolerant",120,51953,50124,4325,6358
"Vulnerable",41,867,5521,37142,20974
"Unclassified",50,16261,35669,28299,172712
