"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3580,25,238552,689,6668
"GM",1074,261,17957,462,858
"Tolerant",208403,10844,370969,2325,43888
"Vulnerable",1011,45,3537,4651,3080
"Unclassified",15710,288,34992,2329,50785
