"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6350,3794,14065,6,5018
"GM",2993,172373,26539,37,3426
"Tolerant",11094,60111,190863,49,12996
"Vulnerable",13,51,230,641,117
"Unclassified",5698,6987,12219,534,185453
