"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",820,780,114,1666
"GM",0,3,0,1
"Tolerant",1765,14920,3845,6149
"Vulnerable",1255,4438,9155,8131
"Unclassified",4506,4130,3418,75018
