"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1393,3304,151,1121
"GM",0,0,0,1
"Tolerant",2880,24892,3047,381
"Vulnerable",6,1681,8329,2198
"Unclassified",699,1970,6403,81658
