"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,7,0,0,6
"GM",17,17626,237880,716,8735
"Tolerant",9,258683,235099,1700,23266
"Vulnerable",0,569,1520,6565,7800
"Unclassified",38,5490,8921,3846,67123
