"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,12,43,176
"GM",6,88,37,123,622
"Tolerant",2,27,123,387,1250
"Vulnerable",0,63,125,2366,9834
"Unclassified",65,274,1145,12753,81258
