"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",101,8,115,149,888
"GM",27,64,1749,40,59
"Tolerant",58,68,1342,217,350
"Vulnerable",160,5,175,21092,4626
"Unclassified",1724,65,825,12038,22725
