"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",3671,7349,241,9115
"Tolerant",5245,2970,96,6788
"Vulnerable",1164,2870,6468,78667
"Unclassified",5251,8512,4397,184540
