"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,12,31,12
"GM",16276,13227,3019,6965
"Tolerant",15678,3377,1016,3174
"Vulnerable",2231,2070,64260,37618
"Unclassified",7829,4612,64385,81542
