"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",6,21290,16072,1497,3160
"Tolerant",0,15702,4037,790,2769
"Vulnerable",23,2197,1596,95652,33243
"Unclassified",0,7857,2852,28096,90506
