"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",484,397,25213,1679,3053
"GM",66,5733,39072,3226,3454
"Tolerant",6172,65493,431677,145256,60974
"Vulnerable",2195,11840,160721,33481,29737
"Unclassified",1649,6013,51739,57441,155150
