"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7425,31405,4422,12640
"GM",0,0,1,0
"Tolerant",34035,100143,50301,27944
"Vulnerable",4956,37930,88831,46116
"Unclassified",17153,20883,62424,231297
