"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",17036,48811,12583,7015
"Tolerant",37471,96053,48413,5470
"Vulnerable",5168,47377,223218,20851
"Unclassified",2533,6627,14669,184611
