"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",106,255,1001,5166
"Tolerant",6981,20629,8719,40611
"Vulnerable",1505,502,160421,56021
"Unclassified",1239,2573,46158,118092
