"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,33
"GM",0,0,0,28
"Tolerant",0,0,0,32
"Vulnerable",0,0,0,8
"Unclassified",10,52,2559,9379
