"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3312,70646,4228,29275
"Tolerant",62586,39120,11536,40353
"Vulnerable",3479,5397,65345,101465
"Unclassified",10829,10017,50014,373817
