"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4370,59590,712,7701
"GM",0,0,0,1
"Tolerant",63646,60544,14108,18110
"Vulnerable",1541,5114,64025,56826
"Unclassified",8191,25348,54131,437461
