"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10251,53547,4191,9759
"Tolerant",72403,47693,9470,21030
"Vulnerable",7892,12730,68574,43780
"Unclassified",11167,22717,54519,431696
