"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",4,6,0,134
"Tolerant",2,31,0,414
"Vulnerable",20,76,190,10837
"Unclassified",166,272,159,47277
