"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,1,5,0,10
"GM",354,20382,494255,663,1212
"Tolerant",45,525062,325922,2240,1346
"Vulnerable",4,921,2313,3249,255
"Unclassified",0,2624,1056,975,72084
