"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7017,1440,424,6243,8892
"GM",4829,25308,4599,27178,5472
"Tolerant",723,718,84,1127,550
"Vulnerable",2606,4197,1534,15140,6372
"Unclassified",6455,2800,387,14222,76076
