"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,3,35,18
"GM",0,24,69,105,31
"Tolerant",4,6,434,1388,1914
"Vulnerable",125,61,885,61312,24696
"Unclassified",211,90,965,58660,70881
