"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",31,13,510,63,240
"GM",833,2722,77903,716,280
"Tolerant",8428,50257,622524,13628,13600
"Vulnerable",437,744,26535,59961,113622
"Unclassified",609,280,23509,48692,329906
