"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",719,696,2946,7543
"Tolerant",4029,16859,54806,14468
"Vulnerable",5089,63534,205759,64913
"Unclassified",4274,7552,34635,95886
