"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2236,1736,2822,3792
"Tolerant",2981,14982,57272,889
"Vulnerable",5422,83611,214389,80857
"Unclassified",5525,10804,19330,77060
