"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2,19
"GM",0,0,0,3,36
"Tolerant",0,0,2,191,469
"Vulnerable",0,0,20,14912,15700
"Unclassified",1,4,239,22393,54455
