"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",132,242,746,604,2720
"GM",245,53907,193662,31764,10523
"Tolerant",1268,202351,165890,173514,42865
"Vulnerable",931,45123,194511,105833,44846
"Unclassified",4067,12825,37446,26656,146311
