"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1806,28,2112,271,1988
"GM",734,147,5345,81,221
"Tolerant",7798,3310,145937,2323,5799
"Vulnerable",2873,230,12553,36760,32270
"Unclassified",2500,120,6229,22934,243439
