"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",188,6611,784,117,530
"GM",962,77661,40985,596,3444
"Tolerant",441,44053,11138,197,2075
"Vulnerable",80,605,296,1678,3010
"Unclassified",566,5042,1565,3477,212591
