"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",80175,5786,5338,141,20198
"GM",12053,52781,32820,215,4432
"Tolerant",11545,24393,12394,164,3405
"Vulnerable",221,63,32,53,686
"Unclassified",14874,2367,1891,870,81868
