"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",32,701,124,10,441
"GM",786,204683,67484,1607,14946
"Tolerant",317,66506,5402,503,16790
"Vulnerable",176,2515,645,295,157
"Unclassified",797,21232,3514,223,9845
