"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,2,1,24
"GM",8,26319,248026,2258,7158
"Tolerant",1,252680,67434,2424,9403
"Vulnerable",16,2297,3477,21108,15063
"Unclassified",120,24230,25630,18999,109912
