"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",47150,461,14906,2142,12586
"GM",1474,2716,3395,617,151
"Tolerant",37422,1114,76782,3158,21259
"Vulnerable",3595,178,3176,126978,68744
"Unclassified",13624,154,8128,28714,356670
