"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,1
"GM",0,1054,383,9,408
"Tolerant",0,70,48,3,186
"Vulnerable",0,3,1,3475,2249
"Unclassified",9,668,100,7763,23270
