"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",103,11,1704,60,151
"GM",0,14,231,3,35
"Tolerant",83,403,11293,134,3354
"Vulnerable",77,56,41,1073,623
"Unclassified",524,156,2601,1699,62204
