"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",28967,81346,531,9499
"Tolerant",104541,16085,674,10989
"Vulnerable",242,85,2,15
"Unclassified",9324,7584,12166,55588
