"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1645,13386,1391,461,168
"GM",5437,315231,73027,1365,485
"Tolerant",388,55217,12341,164,27
"Vulnerable",9,1046,30,1208,53
"Unclassified",31,975,97,37,87751
