"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",77,85,28,0,452
"GM",1508,71751,239111,1243,2823
"Tolerant",1263,231638,31749,1821,861
"Vulnerable",21,884,672,7179,2512
"Unclassified",64,4648,2279,1631,68058
