"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6091,22231,4457,971
"GM",0,16,0,0
"Tolerant",20501,25593,17360,553
"Vulnerable",2557,8274,201813,18154
"Unclassified",844,2362,21716,358663
