"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",76659,168241,20703,7092
"Tolerant",132946,144666,189244,8141
"Vulnerable",26371,172988,144877,2775
"Unclassified",9070,10841,5520,168232
