"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",73482,145199,9203,10587
"GM",0,1,0,0
"Tolerant",151064,141693,194312,9756
"Vulnerable",36863,173030,139907,4969
"Unclassified",11286,15074,3589,168351
