"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4322,1094,169,77
"GM",0,153,204,0
"Tolerant",1972,879,4948,776
"Vulnerable",39,4058,74463,13495
"Unclassified",205,1231,13804,172053
