"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4228,2080,31,897
"Tolerant",706,1275,1606,1805
"Vulnerable",44,1455,54619,37571
"Unclassified",1706,1275,27624,157020
