"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3637,1922,48,3973
"Tolerant",2,26,1259,2554
"Vulnerable",45,1090,70745,60381
"Unclassified",16548,4423,59974,67315
