"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2407,5286,1735,590,2309
"GM",540,27843,9206,809,3631
"Tolerant",198,4329,11959,191,1937
"Vulnerable",905,1052,744,84099,37867
"Unclassified",5079,1094,8889,13566,162274
