"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",466,529,505,15,5153
"GM",129,1650,461,8,1625
"Tolerant",155,2545,1400,1,2480
"Vulnerable",12,13,27,1,447
"Unclassified",1118,1112,2776,85,15698
