"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",49985,2455,1672,10732,5237
"GM",5089,7536,1155,11021,1025
"Tolerant",8931,1215,857,5097,4385
"Vulnerable",13890,14389,2689,23745,7985
"Unclassified",6441,1016,1495,13615,216443
