"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",26104,3397,3980,11926,31105
"GM",3367,16666,29378,3749,7085
"Tolerant",6823,39019,48663,9621,18765
"Vulnerable",7145,3544,8713,115543,60512
"Unclassified",25046,6760,14599,67087,268678
