"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,814,69
"GM",0,0,0,1
"Tolerant",0,0,24,342
"Vulnerable",26,107,107086,33817
"Unclassified",68,151,15987,262869
