"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,35,112
"GM",0,0,4,94
"Tolerant",0,0,5,8
"Vulnerable",0,3,186,752
"Unclassified",2,183,968,3600
