"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,155,63,4,47
"GM",46,115506,198577,681,14958
"Tolerant",18,174853,16919,958,8380
"Vulnerable",51,1635,1242,18676,11718
"Unclassified",167,13874,6800,18842,151773
