"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2086,1003,102,865,5723
"GM",2294,22020,998,1208,6103
"Tolerant",541,2639,242,283,1184
"Vulnerable",1833,848,111,1950,3349
"Unclassified",29979,21193,2281,14110,61224
