"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3996,73554,4631,10500
"Tolerant",70844,489326,237936,36624
"Vulnerable",1367,226462,102796,67428
"Unclassified",4708,35132,57782,443788
