"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4078,127726,3174,14615
"Tolerant",82513,482390,182128,70613
"Vulnerable",984,149253,62539,30703
"Unclassified",12482,82965,121216,439495
