"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,19,23,8,8
"GM",0,29,8,73,88
"Tolerant",0,22,13,59,13
"Vulnerable",10,12,38,14373,4006
"Unclassified",47,15,30,6397,28538
